deformability,area,area_ratio,circularity,convex_hull_area,mask_x_length,mask_y_length,min_x,min_y,max_x,max_y,mean_brightness,brightness_std,perimeter,aspect_ratio,convex_hull_perimeter,cell_id,image_name,is_cropped
0.09296067124699814,78,1.141025641025641,0.9070393287530019,89,12,14,51,402,63,416,101.56420233463035,8.218606265977805,35.698484809834994,0.8571428571428571,36.87005768508881,2,image.7777_with_target,False
-0.401247804099482,5,1.0,1.401247804099482,5,3,3,50,431,53,434,104.73517786561264,7.018681147296493,5.656854249492381,1.0,5.656854249492381,3,image.7777_with_target,False
0.7289168440708461,12379,0.4734631230309395,0.2710831559291539,5861,48,512,0,0,48,512,81.4765625,46.493189159097206,1154.6873375215416,0.09375,1001.1248916810279,4,image.7777_with_target,False
0.8641594241099804,7745,0.08844415752098128,0.1358405758900197,685,19,512,77,0,96,512,61.98780487804878,29.148133257847096,1055.7989898732233,0.037109375,683.0,0,image.0862_with_target,False
0.8556409873914357,12263,0.04949849139688494,0.14435901260856432,607,28,512,0,0,28,512,83.32941176470588,46.76274407033138,1074.6274169979695,0.0546875,605.0,1,image.0862_with_target,False
0.8697750334277703,7763,0.09596805358753059,0.1302249665722297,745,19,512,77,0,96,512,61.181451612903224,28.587079381605935,1059.1126983722081,0.037109375,743.0,0,image.7459_with_target,False
0.8617006155415863,12230,0.054047424366312345,0.13829938445841367,661,28,512,0,0,28,512,83.30708661417323,46.86040784922436,1078.7695526217003,0.0546875,659.0,1,image.7459_with_target,False
0.8696870745651121,7732,0.09622348680807036,0.1303129254348879,744,19,512,77,0,96,512,61.622489959839356,28.782142085623992,1060.1837661840736,0.037109375,742.0,0,image.0929_with_target,False
0.8598758995384237,12297,0.05237049686915508,0.14012410046157628,644,28,512,0,0,28,512,83.29411764705883,46.792949912100596,1078.7695526217005,0.0546875,642.0,1,image.0929_with_target,False
0.8677057299500306,7726,0.09345068599534041,0.13229427004996946,722,19,512,77,0,96,512,61.94736842105263,28.87739795251627,1058.0771644662755,0.037109375,720.0,0,image.4941_with_target,False
0.8624315214852717,12264,0.05446836268754077,0.13756847851472834,668,28,512,0,0,28,512,83.37890625,46.84575112861049,1077.1126983722081,0.0546875,666.0,1,image.4941_with_target,False
0.8687975693265648,7755,0.09464861379754996,0.13120243067343512,734,19,512,77,0,96,512,60.983870967741936,28.322874566775283,1059.9411254969543,0.037109375,732.0,0,image.9224_with_target,False
0.05200995750528181,244,1.9631147540983607,0.9479900424947182,479,25,27,42,432,67,459,93.96428571428571,5.735810155556891,120.36753236814712,0.9259259259259259,81.84062043356593,1,image.9224_with_target,False
0.8593253223192489,12250,0.05216326530612245,0.14067467768075112,639,28,512,0,0,28,512,82.80859375,46.817615754088344,1076.284271247462,0.0546875,637.0,2,image.9224_with_target,False
0.8695989372308415,7741,0.09598243121043792,0.13040106276915853,743,19,512,77,0,96,512,61.04032258064516,28.1723953181205,1060.1837661840736,0.037109375,741.0,0,image.2643_with_target,False
0.8598758995384237,12256,0.05254569190600522,0.14012410046157628,644,28,512,0,0,28,512,83.14509803921568,46.76959089871886,1076.284271247462,0.0546875,642.0,1,image.2643_with_target,False
0.8677057299500306,7797,0.09259971784019495,0.13229427004996946,722,19,512,77,0,96,512,61.725806451612904,28.984378080903042,1061.5979797464468,0.037109375,720.0,0,image.6993_with_target,False
-0.07788035180834618,39,1.0769230769230769,1.0778803518083462,42,8,7,42,488,50,495,100.89285714285714,8.330977558175867,21.31370849898476,1.1428571428571428,21.31370849898476,1,image.6993_with_target,False
0.857056275919679,12198,0.05074602393835055,0.142943724080321,619,27,512,0,0,27,512,82.8125,46.745195274487834,1077.3553390593274,0.052734375,617.0,2,image.6993_with_target,False
0.866301811823955,7801,0.0906294064863479,0.13369818817604498,707,19,512,77,0,96,512,61.983870967741936,29.14507203156798,1059.1126983722081,0.037109375,705.0,0,image.5647_with_target,False
0.8602031590078874,12197,0.053045830942034924,0.1397968409921127,647,28,512,0,0,28,512,83.265625,46.68343931052397,1077.112698372208,0.0546875,645.0,1,image.5647_with_target,False
0.8669625094646285,7773,0.09185642609031262,0.1330374905353715,714,19,512,77,0,96,512,62.442622950819676,29.219505381841653,1058.284271247462,0.037109375,712.0,0,image.0917_with_target,False
0.8556409873914357,12256,0.049526762402088774,0.14435901260856432,607,28,512,0,0,28,512,83.38976377952756,46.726647432264606,1075.4558441227157,0.0546875,605.0,1,image.0917_with_target,False
0.8672426826249015,7825,0.091629392971246,0.13275731737509858,717,19,512,77,0,96,512,61.534412955465584,29.16291371581841,1059.9411254969543,0.037109375,715.0,0,image.3423_with_target,False
-0.17115793625992382,12,1.0,1.1711579362599238,12,5,4,57,456,62,460,103.132,8.811956422951717,10.485281374238571,1.25,10.485281374238571,1,image.3423_with_target,False
0.1866836642824442,46,1.326086956521739,0.8133163357175558,61,14,10,41,455,55,465,104.78039215686275,8.539573842694988,33.45584412271571,1.4,34.04163056034261,2,image.3423_with_target,False
0.03544756493951695,673,1.0965824665676078,0.964552435060483,738,32,29,39,460,71,489,90.9375,2.940158371584769,107.29646455628165,1.103448275862069,99.84062043356595,3,image.3423_with_target,False
0.8545514941368266,12180,0.04909688013136289,0.14544850586317332,598,27,512,0,0,27,512,83.25984251968504,46.68485609864914,1075.698484809835,0.052734375,596.0,4,image.3423_with_target,False
0.8696870745651121,7746,0.09604957397366383,0.1303129254348879,744,19,512,77,0,96,512,61.40160642570281,28.772046853679356,1056.8700576850888,0.037109375,742.0,0,image.6814_with_target,False
-0.401247804099482,5,1.0,1.401247804099482,5,3,3,63,483,66,486,103.61264822134387,6.872652894556665,5.656854249492381,1.0,5.656854249492381,1,image.6814_with_target,False
-0.30948203685458964,8,1.0,1.3094820368545896,8,4,3,54,485,58,488,103.032,7.051168413816252,7.65685424949238,1.3333333333333333,7.65685424949238,2,image.6814_with_target,False
0.10110592386116946,252,2.7976190476190474,0.8988940761388305,705,35,34,39,450,74,484,96.4484126984127,7.545189091921728,129.98885271170678,1.0294117647058822,104.71067811865476,3,image.6814_with_target,False
0.19449793091212708,103,1.3398058252427185,0.8055020690878729,138,13,21,38,465,51,486,101.56862745098039,8.926837487479757,45.2842712474619,0.6190476190476191,51.698484809834994,4,image.6814_with_target,False
0.8608508575893091,12264,0.05324527071102413,0.1391491424106909,653,28,512,0,0,28,512,83.07450980392157,46.85629195047281,1077.1126983722081,0.0546875,651.0,5,image.6814_with_target,False
0.8723336948792682,7828,0.09900357690342361,0.12766630512073182,775,19,512,77,0,96,512,61.33739837398374,28.83024298032732,1059.9411254969543,0.037109375,773.0,0,image.4122_with_target,False
0.8574036415557924,12151,0.0511892025347708,0.14259635844420754,622,27,512,0,0,27,512,82.76377952755905,46.67300501080677,1076.5269119345812,0.052734375,620.0,1,image.4122_with_target,False
0.8683459312945009,7854,0.09281894576012223,0.13165406870549912,729,19,512,77,0,96,512,61.681451612903224,28.893843151896018,1059.9411254969543,0.037109375,727.0,0,image.1905_with_target,False
0.8577484870862346,12110,0.051610239471511145,0.1422515129137653,625,27,512,0,0,27,512,82.94117647058823,46.85012054087319,1075.698484809835,0.052734375,623.0,1,image.1905_with_target,False
0.8694221247271792,7779,0.09525645969919012,0.1305778752728209,741,19,512,77,0,96,512,61.477732793522264,29.04189543411954,1058.0771644662755,0.037109375,739.0,0,image.3575_with_target,False
-0.11465487893134951,13,1.0769230769230769,1.1146548789313495,14,5,5,39,410,44,415,104.04347826086956,6.083256922009104,10.485281374238571,1.0,11.899494936611665,1,image.3575_with_target,False
0.8556409873914357,12167,0.049889044135777105,0.14435901260856432,607,27,512,0,0,27,512,83.48627450980392,46.741328312268074,1075.698484809835,0.052734375,605.0,2,image.3575_with_target,False
0.8674284843295387,7807,0.09209683617266555,0.1325715156704613,719,19,512,77,0,96,512,61.604838709677416,28.7178483751232,1059.9411254969543,0.037109375,717.0,0,image.9012_with_target,False
-0.401247804099482,5,1.0,1.401247804099482,5,3,3,67,445,70,448,102.5098814229249,7.803724988834146,5.656854249492381,1.0,5.656854249492381,1,image.9012_with_target,False
-0.401247804099482,10,0.5,1.401247804099482,5,6,4,57,460,63,464,103.7578125,6.792397052207987,8.485281374238571,1.5,5.656854249492381,2,image.9012_with_target,False
-0.006360512254593331,43,0.4883720930232558,1.0063605122545933,21,9,15,57,441,66,456,97.272,8.050715247727993,27.213203435596423,0.6,16.14213562373095,3,image.9012_with_target,False
0.12600064702824287,147,1.8435374149659864,0.8739993529717571,271,15,28,40,434,55,462,99.63052208835342,9.220199588420812,83.46803743153546,0.5357142857142857,66.76955262170047,4,image.9012_with_target,False
0.8578628808289821,12148,0.05153111623312479,0.14213711917101787,626,27,512,0,0,27,512,83.70866141732283,47.24381561597484,1074.0416305603426,0.052734375,624.0,5,image.9012_with_target,False
0.7930329726861484,7922,0.39232517041151227,0.2069670273138516,3108,23,512,73,0,96,512,61.712,28.906557318366364,1085.0538238691624,0.044921875,954.8700576850888,0,image.7613_with_target,False
0.8565891481861388,12159,0.050579817419195656,0.14341085181386115,615,27,512,0,0,27,512,82.73228346456693,46.470030782511024,1075.698484809835,0.052734375,613.0,1,image.7613_with_target,False
0.8654376993691368,7831,0.08913293321414889,0.1345623006308631,698,19,512,77,0,96,512,61.65725806451613,28.940976289870083,1058.284271247462,0.037109375,696.0,0,image.3555_with_target,False
-0.03523644788426372,18,1.1111111111111112,1.0352364478842637,20,7,5,53,379,60,384,103.78884462151395,8.305378846783963,15.31370849898476,1.4,15.31370849898476,1,image.3555_with_target,False
0.17861057711339,31,1.4193548387096775,0.82138942288661,44,11,10,40,380,51,390,104.22047244094489,8.086552836943167,25.14213562373095,1.1,28.62741699796952,2,image.3555_with_target,False
0.04829377753785824,581,1.0981067125645438,0.9517062224621418,638,30,29,39,383,69,412,90.11857707509881,5.005310495179129,99.05382386916237,1.0344827586206897,94.08326112068524,3,image.3555_with_target,False
0.8546737684316034,12180,0.049178981937602624,0.1453262315683966,599,27,512,0,0,27,512,82.88976377952756,46.55396129807457,1076.5269119345812,0.052734375,597.0,4,image.3555_with_target,False
0.8700378451869373,7867,0.09508071691877462,0.12996215481306275,748,19,512,77,0,96,512,61.625,29.10161043376654,1059.9411254969543,0.037109375,746.0,0,image.8132_with_target,False
0.020857482063715516,749,1.213618157543391,0.9791425179362845,909,33,35,38,391,71,426,90.6796875,2.8761780025484773,175.3086578651014,0.9428571428571428,109.15432893255071,1,image.8132_with_target,False
0.8565891481861388,12072,0.050944333996023855,0.14341085181386115,615,27,512,0,0,27,512,82.67843137254901,46.95962518525257,1078.1837661840736,0.052734375,613.0,2,image.8132_with_target,False
0.8701250961499097,7786,0.09619830464937067,0.1298749038500903,749,19,512,77,0,96,512,61.33870967741935,28.68710148975415,1058.284271247462,0.037109375,747.0,0,image.9176_with_target,False
0.8563538604214991,12170,0.05036976170912079,0.1436461395785009,613,27,512,0,0,27,512,83.08203125,46.89338295137197,1074.0416305603426,0.052734375,611.0,1,image.9176_with_target,False
0.8667747388847974,7836,0.09086268504338949,0.13322526111520258,712,19,512,77,0,96,512,61.33467741935484,29.00008493968328,1059.9411254969543,0.037109375,710.0,0,image.7643_with_target,False
-1.0783863689617394,11,1.0,2.0783863689617394,11,5,5,39,416,44,421,103.31225296442688,6.635731524769167,5.656854249492381,1.0,5.656854249492381,1,image.7643_with_target,False
0.8565891481861388,12138,0.05066732575383094,0.14341085181386115,615,27,512,0,0,27,512,83.12890625,46.623523187643286,1079.840620433566,0.052734375,613.0,2,image.7643_with_target,False
0.87124360000213,7795,0.09775497113534316,0.12875639999787006,762,19,512,77,0,96,512,61.221774193548384,28.5749440788657,1059.3553390593272,0.037109375,760.0,0,image.8809_with_target,False
0.8565891481861388,12171,0.050529948237614,0.14341085181386115,615,27,512,0,0,27,512,82.59375,46.74104819040219,1075.698484809835,0.052734375,613.0,1,image.8809_with_target,False
0.8677977593438839,7822,0.09243160317054462,0.13220224065611608,723,19,512,77,0,96,512,61.62348178137652,28.97478897204196,1059.1126983722081,0.037109375,721.0,0,image.3553_with_target,False
0.8604200624300832,12182,0.05327532424889181,0.1395799375699168,649,27,512,0,0,27,512,83.2421875,46.72772632725504,1078.1837661840736,0.052734375,647.0,1,image.3553_with_target,False
0.844663058966429,7787,0.22601772184409913,0.15533694103357099,1760,21,512,75,0,96,512,62.08032128514056,29.04755784509682,1065.2548339959387,0.041015625,957.3847763108503,0,image.0903_with_target,False
0.6355489903557487,13806,0.8225409242358395,0.3644510096442513,11356,69,512,0,0,69,512,67.12992125984252,37.81287914358887,1166.1665222413706,0.134765625,1036.5218613006978,1,image.0903_with_target,False
0.8659198223970113,7726,0.09099145741651567,0.13408017760298868,703,19,512,77,0,96,512,61.068825910931174,28.23641014958673,1054.970562748477,0.037109375,701.0,0,image.7382_with_target,False
0.061284132302276695,33,1.121212121212121,0.9387158676977233,37,8,9,59,385,67,394,98.14624505928853,8.036868830830672,22.970562748477143,0.8888888888888888,22.970562748477143,1,image.7382_with_target,False
0.006027712784294925,18,1.2222222222222223,0.9939722872157051,22,7,6,49,385,56,391,97.546875,7.568808706419723,14.899494936611665,1.1666666666666667,16.727922061357855,2,image.7382_with_target,False
0.11297005322097664,61,1.3770491803278688,0.8870299467790234,84,13,12,47,391,60,403,97.203125,7.978838589317057,38.384776310850235,1.0833333333333333,36.62741699796952,3,image.7382_with_target,False
0.8723766762828269,12284,0.08156952132855748,0.12762332371717308,1002,28,512,0,0,28,512,83.91796875,47.02830253819527,1076.284271247462,0.0546875,879.2426406871193,4,image.7382_with_target,False
0.8663968001457754,7800,0.09076923076923077,0.13360319985422467,708,19,512,77,0,96,512,62.30522088353413,29.405269806976605,1057.4558441227157,0.037109375,706.0,0,image.7569_with_target,False
-0.401247804099482,15,0.3333333333333333,1.401247804099482,5,7,5,60,395,67,400,101.34375,7.834157481025001,11.899494936611665,1.4,5.656854249492381,1,image.7569_with_target,False
-0.401247804099482,5,1.0,1.401247804099482,5,3,3,58,392,61,395,98.9407114624506,8.229924831669358,5.656854249492381,1.0,5.656854249492381,2,image.7569_with_target,False
-0.401247804099482,5,1.0,1.401247804099482,5,3,3,55,382,58,385,103.16205533596838,6.784181709483735,5.656854249492381,1.0,5.656854249492381,3,image.7569_with_target,False
-0.401247804099482,5,1.0,1.401247804099482,5,3,3,52,389,55,392,97.81422924901186,7.697920455983835,5.656854249492381,1.0,5.656854249492381,4,image.7569_with_target,False
-0.401247804099482,5,1.0,1.401247804099482,5,3,3,51,404,54,407,99.3794466403162,8.040306839987194,5.656854249492381,1.0,5.656854249492381,5,image.7569_with_target,False
-1.0783863689617394,11,1.0,2.0783863689617394,11,5,5,43,390,48,395,99.05138339920948,8.038035081263926,5.656854249492381,1.0,5.656854249492381,6,image.7569_with_target,False
-0.00958044421560822,44,1.3409090909090908,1.0095804442156082,59,9,10,37,396,46,406,101.91764705882353,8.14074009937847,23.79898987322333,0.9,26.970562748477143,7,image.7569_with_target,False
0.8602031590078874,12169,0.05316788561097872,0.1397968409921127,647,27,512,0,0,27,512,83.0390625,46.66015804860817,1078.1837661840736,0.052734375,645.0,8,image.7569_with_target,False
0.8693334483404556,7834,0.09446004595353587,0.1306665516595444,740,19,512,77,0,96,512,62.06024096385542,29.051270036006837,1061.5979797464468,0.037109375,738.0,0,image.3417_with_target,False
0.8619106336644512,12205,0.05432199918066366,0.13808936633554877,663,28,512,0,0,28,512,82.5625,46.458945250080745,1074.8700576850888,0.0546875,661.0,1,image.3417_with_target,False
0.8695106208206047,7807,0.09504291020878698,0.13048937917939532,742,19,512,77,0,96,512,61.689516129032256,28.75277635556201,1059.1126983722081,0.037109375,740.0,0,image.2418_with_target,False
0.024266029721784377,1512,1.0205026455026456,0.9757339702782156,1543,43,45,32,387,75,432,95.94881889763779,1.4719618994198413,143.53910524340094,0.9555555555555556,142.71067811865476,1,image.2418_with_target,False
0.8599852412596403,12216,0.05279960707269155,0.14001475874035968,645,28,512,0,0,28,512,83.12204724409449,46.588465358607905,1077.734018715768,0.0546875,643.0,2,image.2418_with_target,False
0.8682550427244831,7820,0.09309462915601023,0.13174495727551697,728,19,512,77,0,96,512,61.935483870967744,29.115798265492167,1062.426406871193,0.037109375,726.0,0,image.2783_with_target,False
0.04578389457217835,483,1.3250517598343685,0.9542161054278216,640,30,31,43,440,73,471,89.67578125,3.6561644454466813,123.23149339882606,0.967741935483871,93.9827560572969,1,image.2783_with_target,False
0.22615141095838898,66,1.0909090909090908,0.773848589041611,72,19,17,41,439,60,456,103.30078125,9.000833260851378,48.112698372208094,1.1176470588235294,38.87005768508881,2,image.2783_with_target,False
0.8580908428358491,12214,0.05141640740134272,0.1419091571641509,628,28,512,0,0,28,512,83.21484375,46.89837682066498,1077.1126983722081,0.0546875,626.0,3,image.2783_with_target,False
0.8681639656588542,7806,0.09313348706123495,0.1318360343411457,727,19,512,77,0,96,512,61.65060240963855,28.731592843905226,1059.9411254969543,0.037109375,725.0,0,image.3682_with_target,False
0.8686486002365568,12208,0.06340104849279161,0.13135139976344326,774,27,512,0,0,27,512,83.34645669291339,46.83836807218466,1075.698484809835,0.052734375,750.8284271247462,1,image.3682_with_target,False
0.8680726994451777,7874,0.09220218440436881,0.13192730055482227,726,19,512,77,0,96,512,62.532,29.674517283352735,1060.526911934581,0.037109375,724.0,0,image.0154_with_target,False
0.10416678198709539,28,1.1428571428571428,0.8958332180129046,32,9,8,42,397,51,405,105.06640625,8.219610481036248,22.38477631085024,1.125,22.384776310850235,1,image.0154_with_target,False
0.03416220022240801,684,1.213450292397661,0.965837799777592,830,32,34,39,396,71,430,90.168,3.273495990527558,148.75230867899737,0.9411764705882353,105.74011537017762,2,image.0154_with_target,False
0.8576338167053572,12094,0.051595832644286424,0.14236618329464282,624,27,512,0,0,27,512,83.66141732283465,47.114907360929735,1078.1837661840736,0.052734375,622.0,3,image.0154_with_target,False
0.867889596948084,7802,0.09279671879005383,0.13211040305191607,724,19,512,77,0,96,512,61.38709677419355,28.847963442799326,1059.1126983722081,0.037109375,722.0,0,image.8281_with_target,False
0.8594359569555379,12157,0.052644566916179976,0.14056404304446216,640,27,512,0,0,27,512,83.29803921568627,46.929623949041634,1080.6690475583123,0.052734375,638.0,1,image.8281_with_target,False
0.8697750334277703,7749,0.09614143760485223,0.1302249665722297,745,19,512,77,0,96,512,61.45564516129032,28.951956317039564,1060.1837661840736,0.037109375,743.0,0,image.2508_with_target,False
0.8582044133023174,12190,0.05159967186218212,0.14179558669768255,629,27,512,0,0,27,512,83.40697674418605,46.9798021684868,1078.1837661840736,0.052734375,627.0,1,image.2508_with_target,False
0.8683459312945009,7819,0.09323442895510935,0.13165406870549912,729,19,512,77,0,96,512,61.15725806451613,28.80334230546276,1059.1126983722081,0.037109375,727.0,0,image.9041_with_target,False
0.8580908428358491,12133,0.051759663727025465,0.1419091571641509,628,27,512,0,0,27,512,83.1259842519685,47.07992736866872,1076.5269119345812,0.052734375,626.0,1,image.9041_with_target,False
0.8614896362658331,7711,0.08546232654649202,0.13851036373416697,659,18,512,78,0,96,512,60.95564516129032,28.332737255518015,1055.2132034355964,0.03515625,657.0,0,image.6069_with_target,False
0.8605281362236126,12267,0.05298769055188718,0.1394718637763874,650,28,512,0,0,28,512,82.91828793774319,46.786928403587076,1077.1126983722081,0.0546875,648.0,1,image.6069_with_target,False
0.8687076135574894,7740,0.09470284237726098,0.13129238644251062,733,19,512,77,0,96,512,61.412955465587046,28.635916304551095,1058.0771644662755,0.037109375,731.0,0,image.7441_with_target,False
0.8624315214852717,12210,0.05470925470925471,0.13756847851472834,668,28,512,0,0,28,512,83.21960784313725,46.9587095206652,1077.3553390593274,0.0546875,666.0,1,image.7441_with_target,False
0.8615952465055805,7702,0.08569202804466372,0.13840475349441944,660,18,512,78,0,96,512,61.59839357429719,28.89044806484088,1054.3847763108502,0.03515625,658.0,0,image.6520_with_target,False
-0.401247804099482,5,1.0,1.401247804099482,5,3,3,71,482,74,485,104.30830039525692,7.1858316263830675,5.656854249492381,1.0,5.656854249492381,1,image.6520_with_target,False
-0.09781800380765349,17,1.0,1.0978180038076535,17,6,5,56,459,62,464,103.92941176470588,7.685670244354726,13.31370849898476,1.2,13.31370849898476,2,image.6520_with_target,False
-0.04915645071988517,16,1.1875,1.0491564507198852,19,6,7,45,462,51,469,104.70196078431373,7.107397146251261,10.071067811865476,0.8571428571428571,14.727922061357855,3,image.6520_with_target,False
0.11918659242995289,305,0.8491803278688524,0.8808134075700471,259,31,28,44,462,75,490,91.4621513944223,2.976930180536469,134.5452018978108,1.1071428571428572,64.76955262170047,4,image.6520_with_target,False
0.8545514941368266,12217,0.048948186952607026,0.14544850586317332,598,27,512,0,0,27,512,83.37254901960785,47.0131232343438,1078.1837661840736,0.052734375,596.0,5,image.6520_with_target,False
0.8566689313327959,7841,0.1867108787144497,0.14333106866720416,1464,19,512,77,0,96,512,61.12096774193548,28.447346024500582,1063.2548339959392,0.037109375,946.3137084989847,0,image.9748_with_target,False
0.8584307386210672,12175,0.051827515400410674,0.14156926137893275,631,27,512,0,0,27,512,82.50390625,46.56111558737839,1079.0121933088199,0.052734375,629.0,1,image.9748_with_target,False
0.8696870745651121,7780,0.09562982005141388,0.1303129254348879,744,19,512,77,0,96,512,61.858870967741936,28.983592444404657,1057.2487373415292,0.037109375,742.0,0,image.2763_with_target,False
0.8627412389932234,12199,0.05500450856627592,0.13725876100677656,671,28,512,0,0,28,512,83.29182879377431,46.77461119344058,1079.39087296526,0.0546875,669.0,1,image.2763_with_target,False
0.8648522286102802,7699,0.08988180283153656,0.13514777138971976,692,19,512,77,0,96,512,61.369477911646584,28.619930710327896,1053.556349186104,0.037109375,690.0,0,image.6091_with_target,False
0.8628440142374554,12254,0.05483923616778195,0.13715598576254467,672,28,512,0,0,28,512,83.05118110236221,46.74618745857338,1076.284271247462,0.0546875,670.0,1,image.6091_with_target,False
0.8689769275563779,7745,0.09502905100064558,0.13102307244362207,736,19,512,77,0,96,512,61.971774193548384,28.79311650625128,1058.0771644662755,0.037109375,734.0,0,image.9263_with_target,False
-0.401247804099482,5,1.0,1.401247804099482,5,3,3,64,445,67,448,104.53754940711462,5.373369145227145,5.656854249492381,1.0,5.656854249492381,1,image.9263_with_target,False
-1.0783863689617394,11,1.0,2.0783863689617394,11,5,5,43,443,48,448,103.80237154150197,6.09286454209841,5.656854249492381,1.0,5.656854249492381,2,image.9263_with_target,False
-0.401247804099482,5,1.0,1.401247804099482,5,3,3,42,420,45,423,105.00395256916995,5.579109838552713,5.656854249492381,1.0,5.656854249492381,3,image.9263_with_target,False
-0.401247804099482,5,1.0,1.401247804099482,5,3,3,39,436,42,439,103.64822134387352,6.4255209104608575,5.656854249492381,1.0,5.656854249492381,4,image.9263_with_target,False
0.8605281362236126,12173,0.053396861907500204,0.1394718637763874,650,28,512,0,0,28,512,83.64285714285714,47.22043280589894,1078.1837661840736,0.0546875,648.0,5,image.9263_with_target,False
0.8593253223192489,7697,0.08301935819150319,0.14067467768075112,639,18,512,78,0,96,512,61.17741935483871,28.41740958521411,1053.5563491861042,0.03515625,637.0,0,image.9977_with_target,False
0.853686844186823,12214,0.04838709677419355,0.14631315581317705,591,27,512,0,0,27,512,83.25984251968504,46.85035863162851,1074.8700576850888,0.052734375,589.0,1,image.9977_with_target,False
0.8682550427244831,7791,0.09344115004492363,0.13174495727551697,728,19,512,77,0,96,512,61.21862348178138,28.447280192171593,1059.9411254969543,0.037109375,726.0,0,image.9262_with_target,False
0.20220374168559674,39,1.3333333333333333,0.7977962583144033,52,13,10,53,411,66,421,103.625,7.866066361276137,30.213203435596423,1.3,32.04163056034261,1,image.9262_with_target,False
-0.401247804099482,5,1.0,1.401247804099482,5,3,3,50,388,53,391,103.54150197628458,8.000201141060575,5.656854249492381,1.0,5.656854249492381,2,image.9262_with_target,False
-0.02957359493206657,23,1.1304347826086956,1.0295735949320666,26,9,8,37,389,46,397,104.49193548387096,7.903649593641123,9.071067811865476,1.125,17.556349186104047,3,image.9262_with_target,False
0.05967669264081865,555,1.2378378378378379,0.9403233073591813,687,32,32,35,389,67,421,90.8740157480315,3.250662260772452,110.95331880577405,1.0,98.8111831820431,4,image.9262_with_target,False
0.8630488740348301,12185,0.05531391054575298,0.13695112596516992,674,28,512,0,0,28,512,82.8828125,46.766227312985635,1078.5624458405139,0.0546875,672.0,5,image.9262_with_target,False
0.8578628808289821,7917,0.0790703549324239,0.14213711917101787,626,19,512,77,0,96,512,62.23694779116466,29.39462973658093,1063.0121933088199,0.037109375,624.0,0,image.0424_with_target,False
0.852679536351814,12116,0.048118190822053486,0.14732046364818602,583,27,512,0,0,27,512,83.51171875,47.02932781967969,1073.2132034355964,0.052734375,581.0,1,image.0424_with_target,False
0.8728275637195223,7795,0.10019243104554201,0.12717243628047772,781,19,512,77,0,96,512,61.58232931726908,28.61323325781005,1061.5979797464468,0.037109375,779.0,0,image.9199_with_target,False
0.026983373023224733,550,1.3854545454545455,0.9730166269767753,762,32,32,41,423,73,455,91.890625,3.5492833233450103,169.30865786510142,1.0,100.56854249492379,1,image.9199_with_target,False
0.8574036415557924,12175,0.05108829568788501,0.14259635844420754,622,27,512,0,0,27,512,83.28627450980392,46.95196134727512,1079.0121933088199,0.052734375,620.0,2,image.9199_with_target,False
0.8704723509403378,7756,0.09708612686952037,0.12952764905966224,753,19,512,77,0,96,512,61.685483870967744,28.899399183252335,1057.698484809835,0.037109375,751.0,0,image.5702_with_target,False
-0.401247804099482,5,1.0,1.401247804099482,5,3,3,59,406,62,409,103.5296442687747,7.736527922804439,5.656854249492381,1.0,5.656854249492381,1,image.5702_with_target,False
0.075719431402689,22,1.1818181818181819,0.924280568597311,26,9,7,51,409,60,416,104.046875,7.492036788108758,13.485281374238571,1.2857142857142858,19.556349186104043,2,image.5702_with_target,False
